species,dd long,dd lat
Btrigonus,13834,1
Btrigonus,13835,1
Btrigonus,13836,1
Btrigonus,13837,1
Btrigonus,13838,1
Btrigonus,13839,1
Btrigonus,13840,1
Btrigonus,13841,1
Btrigonus,13844,1
Btrigonus,13845,1
Btrigonus,13846,1
Btrigonus,13849,1
Btrigonus,13851,1
Btrigonus,13852,1
Btrigonus,13858,1
Btrigonus,13860,1
Btrigonus,13861,1
Btrigonus,13862,1
Btrigonus,13863,1
Btrigonus,13864,1
Btrigonus,13865,1
Btrigonus,13866,1
Btrigonus,13867,1
Btrigonus,13868,1
Btrigonus,13869,1
Btrigonus,13870,1
Btrigonus,13871,1
Btrigonus,13872,1
Btrigonus,13873,1
Btrigonus,13874,1
Btrigonus,13875,1
Btrigonus,13876,1
Btrigonus,13877,1
Btrigonus,13878,1
Btrigonus,13879,1
Btrigonus,13880,1
Btrigonus,13881,1
Btrigonus,13882,1
Btrigonus,13883,1
Btrigonus,13884,1
Btrigonus,13885,1
Btrigonus,13886,1
Btrigonus,13887,1
Btrigonus,13888,1
Btrigonus,13889,1
Btrigonus,13890,1
Btrigonus,13891,1
Btrigonus,13892,1
Btrigonus,13893,1
Btrigonus,13894,1
Btrigonus,13895,1
Btrigonus,13896,1
Btrigonus,13897,1
Btrigonus,13898,1
Btrigonus,13899,1
Btrigonus,13900,1
Btrigonus,13901,1
Btrigonus,13902,1
Btrigonus,13903,1
Btrigonus,13904,1
Btrigonus,13905,1
Btrigonus,13906,1
Btrigonus,13907,1
Btrigonus,13908,1
Btrigonus,13909,1
Btrigonus,13910,1
Btrigonus,13911,1
Btrigonus,13912,1
Btrigonus,13913,1
Btrigonus,13914,1
Btrigonus,13915,1
Btrigonus,13916,1
Btrigonus,13917,1
Btrigonus,13918,1
Btrigonus,13919,1
Btrigonus,13922,1
Btrigonus,13923,1
Btrigonus,13924,1
Btrigonus,13925,1
Btrigonus,13926,1
Btrigonus,13927,1
Btrigonus,13928,1
Btrigonus,13929,1
Btrigonus,13930,1
Btrigonus,13931,1
Btrigonus,13932,1
Btrigonus,13933,1
Btrigonus,13934,1
Btrigonus,13935,1
Btrigonus,13936,1
Btrigonus,13937,1
Btrigonus,13972,1
Btrigonus,13973,1
Btrigonus,13974,1
Btrigonus,13975,1
Btrigonus,13976,1
Btrigonus,13978,1
Btrigonus,13981,1
Btrigonus,13982,1
Btrigonus,13983,1
Btrigonus,14068,1
Btrigonus,14070,1
Btrigonus,14071,1
Btrigonus,14072,1
Btrigonus,14073,1
Btrigonus,14074,1
Btrigonus,14075,1
Btrigonus,14076,1
Btrigonus,14077,1
Btrigonus,14078,1
Btrigonus,14079,1
Btrigonus,14080,1
Btrigonus,14081,1
Btrigonus,14082,1
Btrigonus,14083,1
Btrigonus,14084,1
Btrigonus,14085,1
Btrigonus,14086,1
Btrigonus,14087,1
Btrigonus,14088,1
Btrigonus,14089,1
Btrigonus,14090,1
Btrigonus,14091,1
Btrigonus,14092,1
Btrigonus,14093,1
Btrigonus,14094,1
Btrigonus,14095,1
Btrigonus,14096,1
Btrigonus,14097,1
Btrigonus,14098,1
Btrigonus,14099,1
Btrigonus,14100,1
Btrigonus,14101,1
Btrigonus,14102,1
Btrigonus,14103,1
Btrigonus,14104,1
Btrigonus,14108,1
Btrigonus,14109,1
Btrigonus,14110,1
Btrigonus,14111,1
Btrigonus,14112,1
Btrigonus,14113,1
Btrigonus,14114,1
Btrigonus,14115,1
Btrigonus,14116,1
Btrigonus,14117,1
Btrigonus,14118,1
Btrigonus,14119,1
Btrigonus,14120,1
Btrigonus,14128,1
Btrigonus,14129,1
Btrigonus,14130,1
Btrigonus,14131,1
Btrigonus,14138,1
Btrigonus,14140,1
Btrigonus,14141,1
Btrigonus,14142,1
Btrigonus,14143,1
Btrigonus,14144,1
Btrigonus,14145,1
Btrigonus,14146,1
Btrigonus,14147,1
Btrigonus,14148,1
Btrigonus,14149,1
Btrigonus,14150,1
Btrigonus,14151,1
Btrigonus,14152,1
Btrigonus,14153,1
Btrigonus,14154,1
Btrigonus,14155,1
Btrigonus,14156,1
Btrigonus,14157,1
Btrigonus,14158,1
Btrigonus,14159,1
Btrigonus,14160,1
Btrigonus,14161,1
Btrigonus,14162,1
Btrigonus,14163,1
Btrigonus,14164,1
Btrigonus,14165,1
Btrigonus,14166,1
Btrigonus,14167,1
Btrigonus,14168,1
Btrigonus,14169,1
Btrigonus,14170,1
Btrigonus,14171,1
Btrigonus,14172,1
Btrigonus,14173,1
Btrigonus,14174,1
Btrigonus,14175,1
Btrigonus,14176,1
Btrigonus,14177,1
Btrigonus,14178,1
Btrigonus,14179,1
Btrigonus,14180,1
Btrigonus,14181,1
Btrigonus,14182,1
Btrigonus,14183,1
Btrigonus,14184,1
Btrigonus,14185,1
Btrigonus,14186,1
Btrigonus,14187,1
Btrigonus,14188,1
Btrigonus,14189,1
Btrigonus,14190,1
Btrigonus,14191,1
Btrigonus,14192,1
Btrigonus,14193,1
Btrigonus,14194,1
Btrigonus,14195,1
Btrigonus,14196,1
Btrigonus,14197,1
Btrigonus,14198,1
Btrigonus,14200,1
Btrigonus,14201,1
Btrigonus,14202,1
Btrigonus,14203,1
Btrigonus,14204,1
Btrigonus,14205,1
Btrigonus,14206,1
Btrigonus,14207,1
Btrigonus,14208,1
Btrigonus,14209,1
Btrigonus,14210,1
Btrigonus,14211,1
Btrigonus,14212,1
Btrigonus,14213,1
Btrigonus,14214,1
Btrigonus,14215,1
Btrigonus,14216,1
Btrigonus,14217,1
Btrigonus,14218,1
Btrigonus,14264,1
Btrigonus,14265,1
Btrigonus,14266,1
Btrigonus,14267,1
Btrigonus,14268,1
Btrigonus,14269,1
Btrigonus,14270,1
Btrigonus,14275,1
Btrigonus,14276,1
Btrigonus,14277,1
Btrigonus,14361,1
Btrigonus,14362,1
Btrigonus,14363,1
Btrigonus,14364,1
Btrigonus,14365,1
Btrigonus,14366,1
Btrigonus,14367,1
Btrigonus,14368,1
Btrigonus,14369,1
Btrigonus,14370,1
Btrigonus,14371,1
Btrigonus,14372,1
Btrigonus,14373,1
Btrigonus,14374,1
Btrigonus,14375,1
Btrigonus,14376,1
Btrigonus,14377,1
Btrigonus,14378,1
Btrigonus,14379,1
Btrigonus,14380,1
Btrigonus,14381,1
Btrigonus,14382,1
Btrigonus,14383,1
Btrigonus,14384,1
Btrigonus,14385,1
Btrigonus,14386,1
Btrigonus,14387,1
Btrigonus,14388,1
Btrigonus,14389,1
Btrigonus,14390,1
Btrigonus,14391,1
Btrigonus,14392,1
Btrigonus,14394,1
Btrigonus,14395,1
Btrigonus,14396,1
Btrigonus,14397,1
Btrigonus,14398,1
Btrigonus,14399,1
Btrigonus,14403,1
Btrigonus,14404,1
Btrigonus,14405,1
Btrigonus,14406,1
Btrigonus,14407,1
Btrigonus,14408,1
Btrigonus,14409,1
Btrigonus,14410,1
Btrigonus,14411,1
Btrigonus,14412,1
Btrigonus,14413,1
Btrigonus,14414,1
Btrigonus,14415,1
Btrigonus,14416,1
Btrigonus,14417,1
Btrigonus,14423,1
Btrigonus,14424,1
Btrigonus,14425,1
Btrigonus,14426,1
Btrigonus,14427,1
Btrigonus,14428,1
Btrigonus,14430,1
Btrigonus,14431,1
Btrigonus,14432,1
Btrigonus,14433,1
Btrigonus,14434,1
Btrigonus,14435,1
Btrigonus,14436,1
Btrigonus,14437,1
Btrigonus,14438,1
Btrigonus,14439,1
Btrigonus,14440,1
Btrigonus,14441,1
Btrigonus,14442,1
Btrigonus,14443,1
Btrigonus,14444,1
Btrigonus,14445,1
Btrigonus,14446,1
Btrigonus,14447,1
Btrigonus,14448,1
Btrigonus,14449,1
Btrigonus,14450,1
Btrigonus,14451,1
Btrigonus,14452,1
Btrigonus,14453,1
Btrigonus,14454,1
Btrigonus,14455,1
Btrigonus,14456,1
Btrigonus,14457,1
Btrigonus,14458,1
Btrigonus,14459,1
Btrigonus,14460,1
Btrigonus,14461,1
Btrigonus,14462,1
Btrigonus,14463,1
Btrigonus,14464,1
Btrigonus,14465,1
Btrigonus,14466,1
Btrigonus,14467,1
Btrigonus,14468,1
Btrigonus,14469,1
Btrigonus,14470,1
Btrigonus,14471,1
Btrigonus,14472,1
Btrigonus,14473,1
Btrigonus,14474,1
Btrigonus,14475,1
Btrigonus,14476,1
Btrigonus,14477,1
Btrigonus,14478,1
Btrigonus,14479,1
Btrigonus,14480,1
Btrigonus,14481,1
Btrigonus,14482,1
Btrigonus,14483,1
Btrigonus,14484,1
Btrigonus,14485,1
Btrigonus,14486,1
Btrigonus,14487,1
Btrigonus,14488,1
Btrigonus,14489,1
Btrigonus,14490,1
Btrigonus,14491,1
Btrigonus,14492,1
Btrigonus,14494,1
Btrigonus,14495,1
Btrigonus,14496,1
Btrigonus,14497,1
Btrigonus,14498,1
Btrigonus,14499,1
Btrigonus,14500,1
Btrigonus,14501,1
Btrigonus,14502,1
Btrigonus,14503,1
Btrigonus,14504,1
Btrigonus,14505,1
Btrigonus,14506,1
Btrigonus,14507,1
Btrigonus,14508,1
Btrigonus,14509,1
Btrigonus,14510,1
Btrigonus,14511,1
Btrigonus,14512,1
Btrigonus,14513,1
Btrigonus,14514,1
Btrigonus,14515,1
Btrigonus,14516,1
Btrigonus,14517,1
Btrigonus,14518,1
Btrigonus,14519,1
Btrigonus,14520,1
Btrigonus,14521,1
Btrigonus,14522,1
Btrigonus,14523,1
Btrigonus,14524,1
Btrigonus,14525,1
Btrigonus,14561,1
Btrigonus,14564,1
Btrigonus,14565,1
Btrigonus,14566,1
Btrigonus,14567,1
Btrigonus,14568,1
Btrigonus,14569,1
Btrigonus,14570,1
Btrigonus,14571,1
Btrigonus,14573,1
Btrigonus,14574,1
Btrigonus,14579,1
Btrigonus,14679,1
Btrigonus,14682,1
Btrigonus,14683,1
Btrigonus,14684,1
Btrigonus,14685,1
Btrigonus,14686,1
Btrigonus,14687,1
Btrigonus,14688,1
Btrigonus,14689,1
Btrigonus,14690,1
Btrigonus,14691,1
Btrigonus,14692,1
Btrigonus,14693,1
Btrigonus,14694,1
Btrigonus,14695,1
Btrigonus,14696,1
Btrigonus,14697,1
Btrigonus,14698,1
Btrigonus,14699,1
Btrigonus,14700,1
Btrigonus,14701,1
Btrigonus,14702,1
Btrigonus,14703,1
Btrigonus,14704,1
Btrigonus,14705,1
Btrigonus,14706,1
Btrigonus,14707,1
Btrigonus,14708,1
Btrigonus,14709,1
Btrigonus,14710,1
Btrigonus,14711,1
Btrigonus,14712,1
Btrigonus,14713,1
Btrigonus,14714,1
Btrigonus,14715,1
Btrigonus,14716,1
Btrigonus,14717,1
Btrigonus,14718,1
Btrigonus,14719,1
Btrigonus,14720,1
Btrigonus,14722,1
Btrigonus,14723,1
Btrigonus,14724,1
Btrigonus,14725,1
Btrigonus,14726,1
Btrigonus,14727,1
Btrigonus,14728,1
Btrigonus,14729,1
Btrigonus,14730,1
Btrigonus,14731,1
Btrigonus,14732,1
Btrigonus,14733,1
Btrigonus,14734,1
Btrigonus,14735,1
Btrigonus,14736,1
Btrigonus,14742,1
Btrigonus,14743,1
Btrigonus,14744,1
Btrigonus,14745,1
Btrigonus,14746,1
Btrigonus,14747,1
Btrigonus,14748,1
Btrigonus,14749,1
Btrigonus,14750,1
Btrigonus,14751,1
Btrigonus,14752,1
Btrigonus,14753,1
Btrigonus,14754,1
Btrigonus,14755,1
Btrigonus,14756,1
Btrigonus,14757,1
Btrigonus,14758,1
Btrigonus,14759,1
Btrigonus,14760,1
Btrigonus,14761,1
Btrigonus,14762,1
Btrigonus,14763,1
Btrigonus,14764,1
Btrigonus,14765,1
Btrigonus,14766,1
Btrigonus,14767,1
Btrigonus,14768,1
Btrigonus,14769,1
Btrigonus,14770,1
Btrigonus,14771,1
Btrigonus,14772,1
Btrigonus,14773,1
Btrigonus,14774,1
Btrigonus,14775,1
Btrigonus,14776,1
Btrigonus,14777,1
Btrigonus,14778,1
Btrigonus,14779,1
Btrigonus,14780,1
Btrigonus,14781,1
Btrigonus,14782,1
Btrigonus,14783,1
Btrigonus,14784,1
Btrigonus,14785,1
Btrigonus,14786,1
Btrigonus,14787,1
Btrigonus,14788,1
Btrigonus,14789,1
Btrigonus,14790,1
Btrigonus,14791,1
Btrigonus,14792,1
Btrigonus,14793,1
Btrigonus,14794,1
Btrigonus,14795,1
Btrigonus,14796,1
Btrigonus,14797,1
Btrigonus,14798,1
Btrigonus,14799,1
Btrigonus,14800,1
Btrigonus,14801,1
Btrigonus,14802,1
Btrigonus,14803,1
Btrigonus,14804,1
Btrigonus,14805,1
Btrigonus,14806,1
Btrigonus,14807,1
Btrigonus,14808,1
Btrigonus,14809,1
Btrigonus,14810,1
Btrigonus,14811,1
Btrigonus,14812,1
Btrigonus,14813,1
Btrigonus,14814,1
Btrigonus,14815,1
Btrigonus,14816,1
Btrigonus,14817,1
Btrigonus,14818,1
Btrigonus,14819,1
Btrigonus,14820,1
Btrigonus,14821,1
Btrigonus,14822,1
Btrigonus,14823,1
Btrigonus,14824,1
Btrigonus,14825,1
Btrigonus,14826,1
Btrigonus,14827,1
Btrigonus,14828,1
Btrigonus,14829,1
Btrigonus,14830,1
Btrigonus,14831,1
Btrigonus,14832,1
Btrigonus,14833,1
Btrigonus,14834,1
Btrigonus,14835,1
Btrigonus,14836,1
Btrigonus,14837,1
Btrigonus,14838,1
Btrigonus,14839,1
Btrigonus,14840,1
Btrigonus,14841,1
Btrigonus,14842,1
Btrigonus,14843,1
Btrigonus,14844,1
Btrigonus,14845,1
Btrigonus,14846,1
Btrigonus,14847,1
Btrigonus,14848,1
Btrigonus,14849,1
Btrigonus,14850,1
Btrigonus,14862,1
Btrigonus,14883,1
Btrigonus,14884,1
Btrigonus,14885,1
Btrigonus,14886,1
Btrigonus,14887,1
Btrigonus,14888,1
Btrigonus,14889,1
Btrigonus,14890,1
Btrigonus,14891,1
Btrigonus,14892,1
Btrigonus,14893,1
Btrigonus,14894,1
Btrigonus,14895,1
Btrigonus,14896,1
Btrigonus,14897,1
Btrigonus,14898,1
Btrigonus,14902,1
Btrigonus,14903,1
Btrigonus,14906,1
Btrigonus,15000,1
Btrigonus,15001,1
Btrigonus,15002,1
Btrigonus,15003,1
Btrigonus,15004,1
Btrigonus,15005,1
Btrigonus,15006,1
Btrigonus,15007,1
Btrigonus,15008,1
Btrigonus,15009,1
Btrigonus,15010,1
Btrigonus,15011,1
Btrigonus,15012,1
Btrigonus,15013,1
Btrigonus,15014,1
Btrigonus,15015,1
Btrigonus,15016,1
Btrigonus,15017,1
Btrigonus,15018,1
Btrigonus,15019,1
Btrigonus,15020,1
Btrigonus,15022,1
Btrigonus,15023,1
Btrigonus,15024,1
Btrigonus,15025,1
Btrigonus,15026,1
Btrigonus,15027,1
Btrigonus,15028,1
Btrigonus,15029,1
Btrigonus,15030,1
Btrigonus,15031,1
Btrigonus,15032,1
Btrigonus,15033,1
Btrigonus,15034,1
Btrigonus,15035,1
Btrigonus,15036,1
Btrigonus,15037,1
Btrigonus,15038,1
Btrigonus,15039,1
Btrigonus,15040,1
Btrigonus,15041,1
Btrigonus,15042,1
Btrigonus,15043,1
Btrigonus,15044,1
Btrigonus,15045,1
Btrigonus,15046,1
Btrigonus,15047,1
Btrigonus,15048,1
Btrigonus,15049,1
Btrigonus,15050,1
Btrigonus,15051,1
Btrigonus,15052,1
Btrigonus,15053,1
Btrigonus,15054,1
Btrigonus,15055,1
Btrigonus,15056,1
Btrigonus,15057,1
Btrigonus,15058,1
Btrigonus,15059,1
Btrigonus,15060,1
Btrigonus,15061,1
Btrigonus,15062,1
Btrigonus,15063,1
Btrigonus,15064,1
Btrigonus,15065,1
Btrigonus,15066,1
Btrigonus,15067,1
Btrigonus,15070,1
Btrigonus,15073,1
Btrigonus,15078,1
Btrigonus,15080,1
Btrigonus,15082,1
Btrigonus,15083,1
Btrigonus,15084,1
Btrigonus,15085,1
Btrigonus,15086,1
Btrigonus,15087,1
Btrigonus,15089,1
Btrigonus,15090,1
Btrigonus,15091,1
Btrigonus,15092,1
Btrigonus,15093,1
Btrigonus,15094,1
Btrigonus,15095,1
Btrigonus,15096,1
Btrigonus,15097,1
Btrigonus,15098,1
Btrigonus,15099,1
Btrigonus,15100,1
Btrigonus,15101,1
Btrigonus,15102,1
Btrigonus,15103,1
Btrigonus,15104,1
Btrigonus,15105,1
Btrigonus,15106,1
Btrigonus,15107,1
Btrigonus,15108,1
Btrigonus,15109,1
Btrigonus,15110,1
Btrigonus,15111,1
Btrigonus,15112,1
Btrigonus,15113,1
Btrigonus,15114,1
Btrigonus,15115,1
Btrigonus,15116,1
Btrigonus,15117,1
Btrigonus,15118,1
Btrigonus,15119,1
Btrigonus,15120,1
Btrigonus,15121,1
Btrigonus,15122,1
Btrigonus,15123,1
Btrigonus,15124,1
Btrigonus,15125,1
Btrigonus,15126,1
Btrigonus,15127,1
Btrigonus,15128,1
Btrigonus,15129,1
Btrigonus,15130,1
Btrigonus,15131,1
Btrigonus,15132,1
Btrigonus,15133,1
Btrigonus,15134,1
Btrigonus,15135,1
Btrigonus,15136,1
Btrigonus,15137,1
Btrigonus,15138,1
Btrigonus,15139,1
Btrigonus,15140,1
Btrigonus,15141,1
Btrigonus,15142,1
Btrigonus,15143,1
Btrigonus,15144,1
Btrigonus,15145,1
Btrigonus,15146,1
Btrigonus,15147,1
Btrigonus,15148,1
Btrigonus,15149,1
Btrigonus,15150,1
Btrigonus,15151,1
Btrigonus,15152,1
Btrigonus,15153,1
Btrigonus,15154,1
Btrigonus,15155,1
Btrigonus,15156,1
Btrigonus,15157,1
Btrigonus,15158,1
Btrigonus,15159,1
Btrigonus,15160,1
Btrigonus,15161,1
Btrigonus,15162,1
Btrigonus,15163,1
Btrigonus,15164,1
Btrigonus,15165,1
Btrigonus,15166,1
Btrigonus,15167,1
Btrigonus,15168,1
Btrigonus,15169,1
Btrigonus,15170,1
Btrigonus,15171,1
Btrigonus,15172,1
Btrigonus,15173,1
Btrigonus,15174,1
Btrigonus,15175,1
Btrigonus,15176,1
Btrigonus,15187,1
Btrigonus,15205,1
Btrigonus,15206,1
Btrigonus,15207,1
Btrigonus,15208,1
Btrigonus,15209,1
Btrigonus,15210,1
Btrigonus,15211,1
Btrigonus,15212,1
Btrigonus,15213,1
Btrigonus,15214,1
Btrigonus,15215,1
Btrigonus,15216,1
Btrigonus,15217,1
Btrigonus,15218,1
Btrigonus,15219,1
Btrigonus,15220,1
Btrigonus,15221,1
Btrigonus,15225,1
Btrigonus,15227,1
Btrigonus,15228,1
Btrigonus,15313,1
Btrigonus,15315,1
Btrigonus,15316,1
Btrigonus,15317,1
Btrigonus,15318,1
Btrigonus,15319,1
Btrigonus,15320,1
Btrigonus,15321,1
Btrigonus,15325,1
Btrigonus,15327,1
Btrigonus,15332,1
Btrigonus,15333,1
Btrigonus,15334,1
Btrigonus,15335,1
Btrigonus,15337,1
Btrigonus,15338,1
Btrigonus,15345,1
Btrigonus,15349,1
Btrigonus,15350,1
Btrigonus,15351,1
Btrigonus,15352,1
Btrigonus,15353,1
Btrigonus,15354,1
Btrigonus,15355,1
Btrigonus,15356,1
Btrigonus,15357,1
Btrigonus,15358,1
Btrigonus,15359,1
Btrigonus,15360,1
Btrigonus,15361,1
Btrigonus,15362,1
Btrigonus,15363,1
Btrigonus,15364,1
Btrigonus,15365,1
Btrigonus,15367,1
Btrigonus,15368,1
Btrigonus,15369,1
Btrigonus,15370,1
Btrigonus,15371,1
Btrigonus,15373,1
Btrigonus,15374,1
Btrigonus,15375,1
Btrigonus,15378,1
Btrigonus,15383,1
Btrigonus,15384,1
Btrigonus,15395,1
Btrigonus,15396,1
Btrigonus,15397,1
Btrigonus,15398,1
Btrigonus,15399,1
Btrigonus,15400,1
Btrigonus,15401,1
Btrigonus,15402,1
Btrigonus,15403,1
Btrigonus,15404,1
Btrigonus,15405,1
Btrigonus,15406,1
Btrigonus,15407,1
Btrigonus,15408,1
Btrigonus,15409,1
Btrigonus,15410,1
Btrigonus,15411,1
Btrigonus,15412,1
Btrigonus,15413,1
Btrigonus,15414,1
Btrigonus,15415,1
Btrigonus,15416,1
Btrigonus,15417,1
Btrigonus,15418,1
Btrigonus,15419,1
Btrigonus,15420,1
Btrigonus,15421,1
Btrigonus,15422,1
Btrigonus,15423,1
Btrigonus,15424,1
Btrigonus,15425,1
Btrigonus,15426,1
Btrigonus,15427,1
Btrigonus,15428,1
Btrigonus,15429,1
Btrigonus,15430,1
Btrigonus,15431,1
Btrigonus,15432,1
Btrigonus,15433,1
Btrigonus,15434,1
Btrigonus,15435,1
Btrigonus,15436,1
Btrigonus,15437,1
Btrigonus,15438,1
Btrigonus,15439,1
Btrigonus,15440,1
Btrigonus,15441,1
Btrigonus,15442,1
Btrigonus,15443,1
Btrigonus,15444,1
Btrigonus,15445,1
Btrigonus,15446,1
Btrigonus,15447,1
Btrigonus,15448,1
Btrigonus,15449,1
Btrigonus,15450,1
Btrigonus,15451,1
Btrigonus,15452,1
Btrigonus,15453,1
Btrigonus,15454,1
Btrigonus,15455,1
Btrigonus,15456,1
Btrigonus,15457,1
Btrigonus,15458,1
Btrigonus,15459,1
Btrigonus,15460,1
Btrigonus,15461,1
Btrigonus,15462,1
Btrigonus,15465,1
Btrigonus,15466,1
Btrigonus,15467,1
Btrigonus,15468,1
Btrigonus,15471,1
Btrigonus,15472,1
Btrigonus,15473,1
Btrigonus,15474,1
Btrigonus,15475,1
Btrigonus,15476,1
Btrigonus,15477,1
Btrigonus,15478,1
Btrigonus,15479,1
Btrigonus,15480,1
Btrigonus,15481,1
Btrigonus,15482,1
Btrigonus,15484,1
Btrigonus,15494,1
Btrigonus,15495,1
Btrigonus,15496,1
Btrigonus,15497,1
Btrigonus,15498,1
Btrigonus,15504,1
Btrigonus,15505,1
Btrigonus,15506,1
Btrigonus,15507,1
Btrigonus,15508,1
Btrigonus,15509,1
Btrigonus,15510,1
Btrigonus,15511,1
Btrigonus,15512,1
Btrigonus,15513,1
Btrigonus,15514,1
Btrigonus,15515,1
Btrigonus,15516,1
Btrigonus,15517,1
Btrigonus,15518,1
Btrigonus,15519,1
Btrigonus,15520,1
Btrigonus,15521,1
Btrigonus,15522,1
Btrigonus,15523,1
Btrigonus,15524,1
Btrigonus,15526,1
Btrigonus,15612,1
Btrigonus,15613,1
Btrigonus,15614,1
Btrigonus,15615,1
Btrigonus,15616,1
Btrigonus,15617,1
Btrigonus,15618,1
Btrigonus,15619,1
Btrigonus,15620,1
Btrigonus,15621,1
Btrigonus,15622,1
Btrigonus,15623,1
Btrigonus,15624,1
Btrigonus,15625,1
Btrigonus,15626,1
Btrigonus,15627,1
Btrigonus,15628,1
Btrigonus,15656,1
Btrigonus,15661,1
Btrigonus,15662,1
Btrigonus,15663,1
Btrigonus,15664,1
Btrigonus,15665,1
Btrigonus,15666,1
Btrigonus,15667,1
Btrigonus,15668,1
Btrigonus,15669,1
Btrigonus,15670,1
Btrigonus,15671,1
Btrigonus,15672,1
Btrigonus,15673,1
Btrigonus,15674,1
Btrigonus,15675,1
Btrigonus,15677,1
Btrigonus,15678,1
Btrigonus,15680,1
Btrigonus,15681,1
Btrigonus,15682,1
Btrigonus,15683,1
Btrigonus,15690,1
Btrigonus,15695,1
Btrigonus,15706,1
Btrigonus,15707,1
Btrigonus,15708,1
Btrigonus,15709,1
Btrigonus,15710,1
Btrigonus,15711,1
Btrigonus,15712,1
Btrigonus,15713,1
Btrigonus,15714,1
Btrigonus,15715,1
Btrigonus,15716,1
Btrigonus,15717,1
Btrigonus,15718,1
Btrigonus,15719,1
Btrigonus,15720,1
Btrigonus,15721,1
Btrigonus,15722,1
Btrigonus,15723,1
Btrigonus,15724,1
Btrigonus,15725,1
Btrigonus,15726,1
Btrigonus,15727,1
Btrigonus,15728,1
Btrigonus,15729,1
Btrigonus,15730,1
Btrigonus,15731,1
Btrigonus,15732,1
Btrigonus,15733,1
Btrigonus,15734,1
Btrigonus,15735,1
Btrigonus,15736,1
Btrigonus,15737,1
Btrigonus,15738,1
Btrigonus,15739,1
Btrigonus,15740,1
Btrigonus,15741,1
Btrigonus,15742,1
Btrigonus,15743,1
Btrigonus,15744,1
Btrigonus,15745,1
Btrigonus,15746,1
Btrigonus,15747,1
Btrigonus,15748,1
Btrigonus,15749,1
Btrigonus,15750,1
Btrigonus,15751,1
Btrigonus,15752,1
Btrigonus,15753,1
Btrigonus,15754,1
Btrigonus,15755,1
Btrigonus,15756,1
Btrigonus,15757,1
Btrigonus,15758,1
Btrigonus,15759,1
Btrigonus,15760,1
Btrigonus,15761,1
Btrigonus,15762,1
Btrigonus,15763,1
Btrigonus,15764,1
Btrigonus,15765,1
Btrigonus,15766,1
Btrigonus,15767,1
Btrigonus,15768,1
Btrigonus,15769,1
Btrigonus,15770,1
Btrigonus,15771,1
Btrigonus,15772,1
Btrigonus,15773,1
Btrigonus,15774,1
Btrigonus,15775,1
Btrigonus,15776,1
Btrigonus,15777,1
Btrigonus,15778,1
Btrigonus,15780,1
Btrigonus,15781,1
Btrigonus,15782,1
Btrigonus,15783,1
Btrigonus,15784,1
Btrigonus,15789,1
Btrigonus,15790,1
Btrigonus,15792,1
Btrigonus,15793,1
Btrigonus,15794,1
Btrigonus,15795,1
Btrigonus,15796,1
Btrigonus,15797,1
Btrigonus,15798,1
Btrigonus,15799,1
Btrigonus,15800,1
Btrigonus,15801,1
Btrigonus,15802,1
Btrigonus,15813,1
Btrigonus,15814,1
Btrigonus,15815,1
Btrigonus,15816,1
Btrigonus,15817,1
Btrigonus,15818,1
Btrigonus,15819,1
Btrigonus,15820,1
Btrigonus,15821,1
Btrigonus,15822,1
Btrigonus,15824,1
Btrigonus,15825,1
Btrigonus,15826,1
Btrigonus,15827,1
Btrigonus,15828,1
Btrigonus,15829,1
Btrigonus,15830,1
Btrigonus,15831,1
Btrigonus,15832,1
Btrigonus,15833,1
Btrigonus,15834,1
Btrigonus,15835,1
Btrigonus,15836,1
Btrigonus,15837,1
Btrigonus,15838,1
Btrigonus,15839,1
Btrigonus,15840,1
Btrigonus,15841,1
Btrigonus,15842,1
Btrigonus,15845,1
Btrigonus,15846,1
Btrigonus,15851,1
Btrigonus,15929,1
Btrigonus,15930,1
Btrigonus,15931,1
Btrigonus,15932,1
Btrigonus,15933,1
Btrigonus,15934,1
Btrigonus,15935,1
Btrigonus,15936,1
Btrigonus,15937,1
Btrigonus,15938,1
Btrigonus,15939,1
Btrigonus,15940,1
Btrigonus,15972,1
Btrigonus,15973,1
Btrigonus,15974,1
Btrigonus,15975,1
Btrigonus,15976,1
Btrigonus,15977,1
Btrigonus,15978,1
Btrigonus,15979,1
Btrigonus,15980,1
Btrigonus,15981,1
Btrigonus,15982,1
Btrigonus,15984,1
Btrigonus,15999,1
Btrigonus,16011,1
Btrigonus,16012,1
Btrigonus,16013,1
Btrigonus,16014,1
Btrigonus,16015,1
Btrigonus,16016,1
Btrigonus,16017,1
Btrigonus,16018,1
Btrigonus,16019,1
Btrigonus,16020,1
Btrigonus,16021,1
Btrigonus,16022,1
Btrigonus,16023,1
Btrigonus,16024,1
Btrigonus,16025,1
Btrigonus,16026,1
Btrigonus,16027,1
Btrigonus,16028,1
Btrigonus,16029,1
Btrigonus,16030,1
Btrigonus,16031,1
Btrigonus,16032,1
Btrigonus,16033,1
Btrigonus,16034,1
Btrigonus,16035,1
Btrigonus,16036,1
Btrigonus,16037,1
Btrigonus,16038,1
Btrigonus,16039,1
Btrigonus,16040,1
Btrigonus,16041,1
Btrigonus,16042,1
Btrigonus,16043,1
Btrigonus,16044,1
Btrigonus,16045,1
Btrigonus,16046,1
Btrigonus,16047,1
Btrigonus,16048,1
Btrigonus,16049,1
Btrigonus,16050,1
Btrigonus,16051,1
